,s1,s2,p-value
189,ADSK,CTSH,0.006919174
4325,PNW,TPR,0.006961174
503,ANET,WRB,0.006998789
46,ABT,MCD,0.007013185
1131,BALL,MCD,0.007071286
1500,CHRW,MO,0.007073334
2886,GE,WELL,0.007082397
3006,HAL,VRSN,0.007088958
1581,CME,PKG,0.007089574
3964,MS,SWKS,0.007091034
4203,PEG,PYPL,0.007102338
2522,EOG,ODFL,0.00711096
1573,CMCSA,T,0.007118469
1830,CTVA,NWS,0.00713193
1503,CHRW,SJM,0.007132946
4009,NDSN,SWK,0.007138263
1318,BXP,NUE,0.007152837
1604,CMS,IFF,0.00716341
373,AKAM,WDC,0.007167716
4488,TSCO,WEC,0.007190198
3077,HLT,V,0.007212639
3187,ICE,WY,0.007214563
2863,GD,WRB,0.007230503
2635,EW,PNW,0.007237034
2858,FTNT,PNW,0.007242344
2506,ENPH,K,0.007249374
1609,CMS,MCD,0.007254588
1923,DOW,EIX,0.007287616
389,ALLE,AVB,0.007298452
3223,INTU,TT,0.007326378
1258,BRO,MAR,0.007330759
3862,MDT,ZBRA,0.007337434
1613,CMS,PODD,0.007362123
1813,CTSH,IRM,0.00736639
3038,HIG,LEN,0.007457044
1195,BIO,RVTY,0.007460869
2600,ETR,NKE,0.007550403
2730,FDS,INTU,0.007573389
1452,CF,HAL,0.007574083
1927,DOW,INCY,0.007597479
2893,GEHC,PODD,0.00760496
2560,EQIX,RCL,0.007623073
2071,EBAY,ZBH,0.007638106
1865,D,PODD,0.007639143
1760,CSGP,SNA,0.007640766
2603,ETR,SBAC,0.007642389
3012,HBAN,REG,0.007651243
2877,GE,PHM,0.007669764
3002,GS,KIM,0.007690763
294,AIG,NWS,0.007691709
2689,EXPD,POOL,0.007708668
471,AMZN,NWSA,0.007717447
3310,JKHY,POOL,0.007746148
3744,LNT,LVS,0.007769184
2607,ETR,TGT,0.00780643
159,ADI,EMN,0.007822249
260,AES,EXR,0.007827952
4561,WEC,WYNN,0.007831017
3778,LRCX,TTWO,0.007854546
3097,HPQ,MGM,0.007855263
4432,SJM,XRAY,0.007870264
1689,COP,LW,0.007873553
2633,EW,MAA,0.007877865
2882,GE,TDG,0.007885546
4055,NI,ULTA,0.007920275
2982,GPC,K,0.007930161
3789,LULU,TT,0.007956998
2074,ECL,FI,0.007957536
4350,PPG,ROL,0.00796866
1506,CHRW,XRAY,0.007976836
3909,MO,NI,0.007985761
329,AJG,EL,0.008000373
1517,CHTR,VRSN,0.008016446
3791,LULU,WRB,0.00802861
1220,BMY,CBOE,0.008029885
1464,CFG,KIM,0.008042063
1885,DGX,SBAC,0.008052688
247,AEP,ED,0.008065642
1518,CI,CPB,0.008065906
1476,CHD,ISRG,0.008083604
92,ACN,CDNS,0.008097666
2869,GE,MAR,0.008100366
2241,ELV,IP,0.008101736
4386,PYPL,UPS,0.00815289
3966,MS,ZBRA,0.00817971
1496,CHRW,K,0.008183465
1812,CTSH,IR,0.008207883
1678,COO,DLTR,0.008218398
4480,TMO,WBD,0.008249107
4225,PEG,SLB,0.008262792
4229,PEG,STE,0.008284701
4078,NTAP,PTC,0.008296204
2087,ED,EQT,0.008299553
626,AON,DD,0.008302306
1568,CMA,WY,0.008328879
3043,HIG,MCO,0.008354911
54,ABT,ROL,0.008387134
2144,EIX,UPS,0.008394202
2720,FAST,PTC,0.008395114
1749,CRM,MCO,0.008396807
2104,ED,SBUX,0.008406361
491,ANET,MO,0.008415592
2978,GPC,HOLX,0.008429428
3019,HD,SCHW,0.008429479
40,ABT,COO,0.008440443
321,AJG,BIIB,0.008443065
205,ADSK,LRCX,0.008462819
3161,ICE,MTB,0.008485274
2812,FOXA,GLW,0.008495694
2899,GILD,GOOGL,0.008511029
1883,DGX,FE,0.008513563
1389,CCL,NXPI,0.008525642
2590,ES,NEE,0.008533925
3811,MA,PRU,0.008539502
4239,PEG,T,0.008541962
2697,EXPD,WFC,0.008548425
871,AON,ROK,0.008556707
3064,HIG,TT,0.008559462
4326,PNW,TROW,0.008566118
3081,HOLX,LVS,0.008578193
1725,CPRT,KLAC,0.008595305
912,AON,TRMB,0.008633434
1482,CHD,MNST,0.008702641
4513,VFC,XRAY,0.008708278
1828,CTVA,MOH,0.008712779
2030,EBAY,HRL,0.008717624
623,AON,CZR,0.008719734
3458,KR,WYNN,0.00872574
1164,BBY,GM,0.008727888
4402,RHI,STLD,0.008728384
2578,EQT,IFF,0.008735544
1771,CTAS,IT,0.008750034
3876,MKTX,VRSK,0.008750747
1093,AVY,LDOS,0.008776484
1314,BX,ZION,0.008795514
687,AON,FTV,0.008811214
178,ADSK,AMP,0.00881268
