Date,GDX GLD_cum_rets,GDX SLV_cum_rets,GDX USLV_cum_rets,GDX SIVR_cum_rets,GDX KXI_cum_rets,GDX JPM_cum_rets,GDXJ GLD_cum_rets,GDXJ SLV_cum_rets,GDXJ USLV_cum_rets,GDXJ SIVR_cum_rets,GDXJ KXI_cum_rets,GLD SLV_cum_rets,GLD SIVR_cum_rets,GLD SPY_cum_rets,GLD VOO_cum_rets,GLD VTI_cum_rets,GLD VDC_cum_rets,GLD KXI_cum_rets,GLD JPM_cum_rets,GLD CMCSA_cum_rets,GOOGL CMCSA_cum_rets,NVDA QQQ_cum_rets,NVDA MSFT_cum_rets,NVDA WFC_cum_rets,CSCO GS_cum_rets,HYG JNK_cum_rets,HYG CVX_cum_rets,JNK CVX_cum_rets,SLV SIVR_cum_rets,SLV SPY_cum_rets,SLV VOO_cum_rets,SLV VTI_cum_rets,SLV VDC_cum_rets,SLV KXI_cum_rets,SIVR SPY_cum_rets,SIVR VTI_cum_rets,SIVR VDC_cum_rets,SIVR KXI_cum_rets,SPY VOO_cum_rets,SPY CMCSA_cum_rets,VOO CMCSA_cum_rets,VTI CMCSA_cum_rets,UPRO WFC_cum_rets,JPM GS_cum_rets
2017-01-17,1.201792279769555,1.2199251307347887,0.9795112765470504,1.1501901078968624,1.3346535152239576,1.2428541657881504,1.141036426329864,1.2626799277107843,1.300384255914594,1.2791299103914564,1.227399197881577,1.0903351638572918,1.0774309101742856,1.1149191848224134,1.1066994132608505,1.1102158763972327,1.1090029338032208,1.07995717164096,1.1335000871656722,1.153834368078457,1.1266826699648553,1.2021088351385507,1.2509850145389334,0.9688191086151301,1.0699061145530582,1.0,1.1711217534448706,1.1528387498602322,1.0,1.0828822892586394,1.0762601213039862,1.0268952899073738,1.0948102007245282,1.0808459329889542,1.0394626218589134,0.9799851970573835,1.1044249967403994,1.0976518001479183,1.0,1.0904273249830505,1.07486165972313,1.1249368286289843,1.1922203206931394,1.0934111340034776
2017-01-18,1.201792279769555,1.2199251307347887,0.9823918225730798,1.1501901078968624,1.3346535152239576,1.2563498293083997,1.141036426329864,1.2469468398351289,1.294140101045858,1.2633087338831093,1.227399197881577,1.0903351638572918,1.0774309101742856,1.1213336375560112,1.1130971206476645,1.1167095673270475,1.1090029338032208,1.085060614180084,1.1423424962530688,1.153834368078457,1.129941779612825,1.21011994388558,1.2509850145389334,0.9688191086151301,1.0662510833331629,1.0,1.1711217534448706,1.1528387498602322,1.0,1.0876762596838814,1.0810379942160728,1.0317587085550142,1.1004007848110895,1.084487806042698,1.0441911237481254,0.9847832336195522,1.1099430487499315,1.1012244053558116,1.0,1.0942607097620163,1.0786794917229363,1.128882892726413,1.1922203206931394,1.0934111340034776
2017-01-19,1.201792279769555,1.218091442077486,0.9894986247779441,1.1482916434371784,1.3346535152239576,1.2588306472044786,1.141036426329864,1.2469918719821063,1.3030013714960094,1.263291710233022,1.2247542395172475,1.0903351638572918,1.0774309101742856,1.1213336375560112,1.1130971206476645,1.1167095673270475,1.1099109354675252,1.085060614180084,1.141255533558894,1.153834368078457,1.1255819222964214,1.2205682336464005,1.2509850145389334,0.9688191086151301,1.0614910890850497,1.0,1.1711217534448706,1.1528387498602322,1.0,1.0888837157522169,1.082445011114548,1.0328727447892416,1.1004007848110895,1.0869742328436482,1.0453528074314011,0.9858518288305882,1.1099430487499315,1.1036584386253916,1.0,1.0942607097620163,1.0786794917229363,1.128882892726413,1.1922203206931394,1.0913201501017358
2017-01-20,1.201792279769555,1.2198000942705218,0.9874183636495503,1.1500709827589697,1.3345239236904944,1.2591652720852289,1.141036426329864,1.2481559035639005,1.3004552201510757,1.264526379749024,1.2241605064201342,1.0903351638572918,1.0774309101742856,1.1213336375560112,1.1130971206476645,1.1167095673270475,1.1077371784852885,1.085060614180084,1.1441682185621695,1.153834368078457,1.1220745260382134,1.2205682336464005,1.2509850145389334,0.9688191086151301,1.0620846028358895,1.0,1.1711217534448706,1.1528387498602322,1.0,1.0896016876785046,1.082961715712387,1.033496041168065,1.1004007848110895,1.0869742328436482,1.0461444694364141,0.9865492848053624,1.1099430487499315,1.1036584386253916,1.0,1.0942607097620163,1.0786794917229363,1.128882892726413,1.1917477272642327,1.0911895441004211
2017-01-23,1.201792279769555,1.2295374896853881,0.9928890650297244,1.1601956233123716,1.345410370926121,1.2484326973545725,1.141036426329864,1.2554924923267543,1.3037073470517353,1.2722400660089024,1.2326793159036702,1.0903351638572918,1.0774309101742856,1.1213336375560112,1.1130971206476645,1.1167095673270475,1.1108907749509203,1.085060614180084,1.143184399733349,1.153834368078457,1.1340573840707848,1.2205682336464005,1.2509850145389334,0.9688191086151301,1.061319144144423,1.0,1.1711217534448706,1.1528387498602322,1.0,1.0863270279858794,1.0798593627104216,1.0302286004199204,1.1032885934480037,1.0869742328436482,1.0432527777424094,0.9836653209304572,1.1124574274633536,1.1036584386253916,1.0,1.0942607097620163,1.0786794917229363,1.128882892726413,1.1950518177409335,1.0922582866108763
2017-01-24,1.2010428377044144,1.2295374896853881,0.9928890650297244,1.1601956233123716,1.345410370926121,1.257633741544319,1.141036426329864,1.2554924923267543,1.3037073470517353,1.2722400660089024,1.2326793159036702,1.0903351638572918,1.0774309101742856,1.1213336375560112,1.1130971206476645,1.1167095673270475,1.1108907749509203,1.085060614180084,1.1525398488796088,1.153834368078457,1.1340573840707848,1.2205682336464005,1.2509850145389334,0.9688191086151301,1.059285926328533,1.0,1.1711217534448706,1.1528387498602322,1.0,1.0926424332123348,1.0861662057487202,1.0372609721909358,1.0968482013692937,1.0869742328436482,1.0492088892503357,0.9903376895846806,1.1063807467316085,1.1036584386253916,1.0,1.0942607097620163,1.0786794917229363,1.128882892726413,1.1990534015059966,1.0890077798794002
2017-01-25,1.206275358164348,1.2295374896853881,0.9889381794087654,1.1601956233123716,1.345410370926121,1.257633741544319,1.141036426329864,1.2554924923267543,1.3037073470517353,1.2722400660089024,1.2326793159036702,1.0903351638572918,1.0774309101742856,1.1213336375560112,1.1130971206476645,1.1167095673270475,1.1065372169056926,1.0797138807198363,1.1525398488796088,1.153834368078457,1.1340573840707848,1.2205682336464005,1.2509850145389334,0.985825639141177,1.0661908460332434,1.0,1.169255805362576,1.1506643044125116,1.0,1.0926424332123348,1.0861662057487202,1.0372609721909358,1.092355649226458,1.0814086214747118,1.0492088892503357,0.9903376895846806,1.1022866798067041,1.0984921834315078,1.0,1.0942607097620163,1.0786794917229363,1.128882892726413,1.1990534015059966,1.089481368720553
2017-01-26,1.2157413121414324,1.2295374896853881,0.9842346676317913,1.1601956233123716,1.345410370926121,1.239034127372477,1.141036426329864,1.2554924923267543,1.3009963947041088,1.2722400660089024,1.2206323378759145,1.0903351638572918,1.0774309101742856,1.1178589346170238,1.109463955452582,1.1134372049502104,1.1044733182555007,1.0787704359857297,1.1446301408517239,1.153834368078457,1.1340573840707848,1.2205682336464005,1.2509850145389334,0.985825639141177,1.0710464979350571,1.0,1.171916098128352,1.1537196252880564,1.0,1.0878121320711898,1.0811672285628624,1.0326323949480403,1.0892090176446174,1.0794489213014369,1.0442376252456196,0.9855683066669679,1.09899579416025,1.0963872558081156,1.0,1.1069314758508855,1.0912101173807454,1.1418672196125068,1.1990534015059966,1.0906672117833056
2017-01-27,1.2157413121414324,1.2295374896853881,1.0066348804733978,1.1601956233123716,1.3528079672781868,1.2442578597170055,1.1485170766495048,1.2553502205223217,1.3207289225462275,1.2723857033688053,1.2305869632555861,1.0903351638572918,1.0774309101742856,1.120118088970525,1.1116454960091076,1.115715525361015,1.1087694852292327,1.0812643698489839,1.145505417763499,1.1541460787616318,1.1340573840707848,1.2205682336464005,1.2509850145389334,0.985825639141177,1.0710464979350571,1.0,1.1833175450377844,1.1649039133509858,1.0,1.097044645077354,1.0903119064783602,1.041882444868196,1.100832536518255,1.0891187864808816,1.0532104863229816,0.9945589630518715,1.1103528595564371,1.1057950760660487,1.0,1.1069314758508855,1.0912101173807454,1.1418672196125068,1.2024406334724271,1.0850258590681296
2017-01-30,1.2157413121414324,1.2295374896853881,1.0066348804733978,1.1601956233123716,1.3515865263028979,1.2471884250559586,1.1436804170887906,1.252921063908275,1.3207289225462275,1.269679793014315,1.229301996637046,1.0927163621150087,1.0795412240523832,1.1253168971301952,1.1167662480005494,1.1211797355521262,1.111044941886586,1.0846245207867309,1.1530952297647796,1.1620108610865894,1.1340573840707848,1.225006818260363,1.2509850145389334,0.985825639141177,1.0710464979350571,1.0,1.1774552291999552,1.159231422480684,1.0,1.1001514570915503,1.0933265491142308,1.0452751002254452,1.100832536518255,1.0903919488296083,1.0565852113378902,0.9982192610037588,1.1103528595564371,1.1057950760660487,1.0,1.1069314758508855,1.0912101173807454,1.1418672196125068,1.1982622726206844,1.084824339579833
2017-01-31,1.2157413121414324,1.2295374896853881,1.0066348804733978,1.1601956233123716,1.3641258082324812,1.2700191592921746,1.149252533695483,1.253857130631208,1.3207289225462275,1.2701495775954021,1.239526280333051,1.0882522410421798,1.074633530645748,1.1253168971301952,1.1167662480005494,1.1211797355521262,1.111044941886586,1.0846245207867309,1.1670648054403197,1.1691571706948298,1.1340573840707848,1.2285181568397403,1.2509850145389334,0.985825639141177,1.0710464979350571,1.0,1.1777703111958968,1.1592704542715662,1.0,1.1001514570915503,1.0933265491142308,1.0452751002254452,1.100832536518255,1.0903919488296083,1.0565852113378902,0.9982192610037588,1.1103528595564371,1.1057950760660487,1.0,1.1069314758508855,1.0912101173807454,1.1418672196125068,1.1956857079915155,1.0843043872873397
2017-02-01,1.2157413121414324,1.2295374896853881,1.0113119386115044,1.1601956233123716,1.3641258082324812,1.2700191592921746,1.149252533695483,1.2577056975917091,1.3308565897299216,1.2745985979097276,1.239526280333051,1.0884019643508966,1.0753721826328348,1.1253168971301952,1.1167662480005494,1.1211797355521262,1.111044941886586,1.0856135748696187,1.1670648054403197,1.1691571706948298,1.1340573840707848,1.2137259291244153,1.2509850145389334,0.985825639141177,1.0789743916957388,1.0,1.1784037521402961,1.1608117411036214,1.0,1.1001514570915503,1.0933265491142308,1.0452751002254452,1.0993057417581178,1.0909320447592434,1.0590079174424698,0.9982192610037588,1.1094280227054316,1.1069305561991816,1.0,1.1069314758508855,1.0912101173807454,1.1418672196125068,1.1999223120606,1.0862714264431164
2017-02-02,1.2157413121414324,1.2295374896853881,1.0282107457539433,1.1601956233123716,1.3641258082324812,1.2700191592921746,1.149252533695483,1.2577056975917091,1.3476782746049143,1.2745985979097276,1.239526280333051,1.0932491363108747,1.0804568312892466,1.1253168971301952,1.1167662480005494,1.1211797355521262,1.111044941886586,1.0865343116279167,1.1670648054403197,1.1691571706948298,1.1340573840707848,1.2094463199670487,1.2443026128376669,0.9808191497604324,1.0691992839906892,1.0,1.1847556654105522,1.1676454484961365,1.0,1.1001514570915503,1.0933265491142308,1.0452751002254452,1.1057060102056373,1.0967110625685472,1.0621766027399664,0.9982192610037588,1.1160912042352753,1.1129701633052052,1.0,1.1069314758508855,1.0912101173807454,1.1418672196125068,1.2020740852334324,1.0885599861548103
2017-02-03,1.2157413121414324,1.2286641492878847,1.0282107457539433,1.1587433342804423,1.3641258082324812,1.2700191592921746,1.1484395075791247,1.2554001276232765,1.3476782746049143,1.2717355250545368,1.239526280333051,1.0932491363108747,1.0804568312892466,1.1253168971301952,1.1167662480005494,1.1211797355521262,1.111044941886586,1.0884494937045321,1.1670648054403197,1.1691571706948298,1.1340573840707848,1.2172280221085263,1.2554558761460977,1.00095069997119,1.090079417180891,1.0,1.1847556654105522,1.1676454484961365,1.0,1.1001514570915503,1.0933265491142308,1.0452751002254452,1.1090797087967694,1.1002530512482693,1.0669356282457003,0.9982192610037588,1.120036143877623,1.1170794588110555,1.0,1.1039701944634264,1.0880013850962833,1.1385743511582291,1.1976810452222404,1.0885599861548103
2017-02-06,1.2157413121414324,1.2202173841494137,1.0282107457539433,1.1512282879477866,1.3641258082324812,1.2700191592921746,1.1220058095645904,1.2293445201971955,1.3476782746049143,1.2465874795961613,1.239526280333051,1.0932491363108747,1.0804568312892466,1.1253168971301952,1.1167662480005494,1.1211797355521262,1.111044941886586,1.0884494937045321,1.1670648054403197,1.1691571706948298,1.1340573840707848,1.2082975499196984,1.2460508517513418,1.00095069997119,1.090079417180891,1.0,1.1847556654105522,1.1676454484961365,1.0,1.1001514570915503,1.0933265491142308,1.0452751002254452,1.1090797087967694,1.1002530512482693,1.058929239481101,0.9982192610037588,1.120036143877623,1.1170794588110555,1.0,1.099738296453907,1.0839103692873464,1.1345802915162262,1.2022900592462196,1.088342875490431
2017-02-07,1.2193299438452416,1.2234227081583668,1.0282107457539433,1.1541739725351945,1.3721246885509824,1.2700191592921746,1.1300805149550397,1.2370564159113882,1.3476782746049143,1.2540459500171772,1.2520103426055917,1.0932491363108747,1.0804568312892466,1.1272972754444803,1.1167662480005494,1.1231021372500183,1.1168124360289113,1.0928449540990297,1.1670648054403197,1.1728199820975416,1.1340573840707848,1.205629522558772,1.2405428955066526,1.00095069997119,1.090079417180891,1.0,1.1847556654105522,1.1676454484961365,1.0,1.1001514570915503,1.0933265491142308,1.0452751002254452,1.1090797087967694,1.1002530512482693,1.0612818141844886,0.9982192610037588,1.120036143877623,1.1170794588110555,1.0,1.1014387247491053,1.0855191481750917,1.1363491283628637,1.2022900592462196,1.088883554077776
2017-02-08,1.219456979491787,1.2215616258766842,1.0282107457539433,1.1522711698487058,1.3736925995639346,1.2700191592921746,1.1339752388196513,1.2390557616332623,1.3476782746049143,1.2560055254021965,1.2573446272806148,1.0932491363108747,1.0804568312892466,1.1258867680491762,1.1167662480005494,1.1216022885979307,1.1168124360289113,1.0941969759360584,1.1670648054403197,1.169383653954791,1.1340573840707848,1.21130494914797,1.2457120760526768,1.00095069997119,1.090079417180891,1.0,1.1847556654105522,1.1676454484961365,1.0,1.1001514570915503,1.0933265491142308,1.0452751002254452,1.1090797087967694,1.1002530512482693,1.0617292605437505,0.9982192610037588,1.120036143877623,1.1170794588110555,1.0,1.0994161250154142,1.08351061480109,1.1343977728793555,1.2022900592462196,1.0885899922514382
2017-02-09,1.2306373954882472,1.2335393014785234,1.0282107457539433,1.1646146299086342,1.389484217303774,1.2700191592921746,1.1494399035154528,1.2553226200688892,1.3476782746049143,1.2726246193031157,1.2772664393205413,1.0932491363108747,1.0804568312892466,1.13305935940236,1.1167662480005494,1.129089159321404,1.1168124360289113,1.0941969759360584,1.1670648054403197,1.1757223445150615,1.1340573840707848,1.224263801346276,1.263610055444305,1.00095069997119,1.090079417180891,1.0,1.1847556654105522,1.1676454484961365,1.0,1.1001514570915503,1.0933265491142308,1.0452751002254452,1.1090797087967694,1.1002530512482693,1.0617292605437505,0.9982192610037588,1.120036143877623,1.1170794588110555,1.0,1.0986116077077153,1.0828128215238142,1.1332783276686922,1.204662435747557,1.0878342691659133
2017-02-10,1.2306373954882472,1.2335393014785234,1.0282107457539433,1.1646146299086342,1.389484217303774,1.2700191592921746,1.1494399035154528,1.2553226200688892,1.3476782746049143,1.2726246193031157,1.2772664393205413,1.0932491363108747,1.0804568312892466,1.13305935940236,1.1167662480005494,1.129089159321404,1.1168124360289113,1.0941969759360584,1.1670648054403197,1.1757223445150615,1.1340573840707848,1.210265727251498,1.2508416027058693,1.00095069997119,1.090079417180891,1.0,1.1847556654105522,1.1676454484961365,1.0,1.10492549083896,1.0980631993828054,1.0499283576422491,1.116131109553641,1.1002530512482693,1.0662645947411815,1.0026342585411379,1.1268496394513121,1.1170794588110555,1.0,1.0974350987364658,1.081597081974119,1.1319928025803543,1.2008674434438171,1.0847015550580699
2017-02-13,1.2306373954882472,1.2335393014785234,1.03546809718258,1.1646146299086342,1.389484217303774,1.2700191592921746,1.1494399035154528,1.2553226200688892,1.3537703042260183,1.2726246193031157,1.2772664393205413,1.094544478408714,1.0816460792952844,1.13305935940236,1.1167662480005494,1.129089159321404,1.1168124360289113,1.0941969759360584,1.1670648054403197,1.1757223445150615,1.1340573840707848,1.1860625160785105,1.2227386985367763,0.977596769060632,1.090079417180891,1.0,1.1847556654105522,1.1676454484961365,1.0,1.0975976821050621,1.0907935524417152,1.0428247869568317,1.11150412942303,1.1002530512482693,1.0590477550870459,0.9956415648719701,1.122329230761343,1.1170794588110555,1.0,1.0983420393128545,1.0825583986250256,1.1331290822323534,1.196430032468593,1.0843754427733192
2017-02-14,1.2306373954882472,1.2335393014785234,1.0258140190506984,1.1646146299086342,1.389484217303774,1.2700191592921746,1.1494399035154528,1.2553226200688892,1.3497485876673925,1.2726246193031157,1.2772664393205413,1.0924817134552065,1.0799608404595886,1.132086076696115,1.1157060354583805,1.1282732212533026,1.1168124360289113,1.0941969759360584,1.1608694484635005,1.1743701439363103,1.1340573840707848,1.1872899165114932,1.2265132444430629,0.9720400552900882,1.090079417180891,1.0,1.1906807826253065,1.1738709506143414,1.0,1.0983178313704187,1.0914234144259336,1.0437170396479563,1.1138844290412717,1.1002530512482693,1.0593959747951576,0.9961616974836582,1.124331755049128,1.1170794588110555,1.0,1.098718754663201,1.082850607562867,1.1336692240598736,1.1992402470714907,1.0860958523752415
2017-02-15,1.2306373954882472,1.2335393014785234,1.0260561020698757,1.1646146299086342,1.389484217303774,1.2642169491392319,1.1494399035154528,1.2553226200688892,1.3453937608497326,1.2726246193031157,1.2772664393205413,1.094567935716301,1.081786578177559,1.1321526215699964,1.115836152680397,1.1282134865217728,1.1168124360289113,1.0941969759360584,1.1587716231289868,1.173880526529724,1.1340573840707848,1.1867806436582993,1.2288790254126303,0.9695807048527697,1.090079417180891,1.0,1.1900260511209486,1.1738709506143414,1.0,1.0959749933973104,1.0891469794253346,1.0412474638492888,1.1097167251393585,1.1002530512482693,1.0573139374767446,0.993952945036385,1.1204228770031988,1.1170794588110555,1.0,1.099270720050584,1.0834658616741242,1.134108228793937,1.1981627396111454,1.089623153199517
2017-02-16,1.2306373954882472,1.2335393014785234,1.0233426068237237,1.1646146299086342,1.389484217303774,1.269791486178379,1.1494399035154528,1.2579714600452303,1.3438604340386022,1.2759055023442207,1.2772664393205413,1.0947153922880404,1.0825500491450082,1.1354237962115232,1.119071199595865,1.1315116652825457,1.1168124360289113,1.0941969759360584,1.1629034510039387,1.1806337462747363,1.1414081989523162,1.1818603931913965,1.2229858004428755,0.9688969785489359,1.090079417180891,1.0,1.1968920915907526,1.1738709506143414,1.0,1.0990111815311643,1.0921457255455338,1.0443133817177255,1.1124905358111703,1.1002530512482693,1.059730170211215,0.9963988533934017,1.122574380009261,1.1170794588110555,1.0,1.099270720050584,1.0834658616741242,1.134108228793937,1.196548237886638,1.089623153199517
2017-02-17,1.2306373954882472,1.2335393014785234,1.0269340164487395,1.1646146299086342,1.389484217303774,1.2639181182758377,1.1494399035154528,1.2493438010259026,1.3439789740885058,1.266336231734909,1.2772664393205413,1.096299855647366,1.0832161691501832,1.1354237962115232,1.119071199595865,1.1315116652825457,1.1168124360289113,1.0941969759360584,1.1639460843894764,1.1806337462747363,1.1414081989523162,1.1818152671865916,1.2237184780866088,0.971562577153822,1.091067693545002,1.0,1.1968920915907526,1.1738709506143414,1.0,1.0952278439322496,1.0883796826608207,1.0405752860882458,1.106318091153969,1.1002530512482693,1.0568621020202402,0.9935758845103269,1.1173173222187445,1.1170794588110555,1.0,1.0946851102300006,1.078892823282167,1.1295119967311882,1.1957045062308942,1.0930665161950353
2017-02-21,1.2266495814263798,1.2335393014785234,1.0293791104568444,1.1646146299086342,1.3842075311611695,1.2569779774130336,1.142672781609222,1.24432863391999,1.3434326311027873,1.2613163724244416,1.269383742283482,1.096299855647366,1.0832161691501832,1.1354237962115232,1.119071199595865,1.1315116652825457,1.1168124360289113,1.0931544061689435,1.1611527419546115,1.1806337462747363,1.143102441788264,1.1968160609728198,1.2419284797137282,0.9875179062809354,1.0894970075071804,1.0,1.1968920915907526,1.1738709506143414,1.0,1.0911162292964642,1.0842979933547063,1.0364712727836283,1.100596254504755,1.097125019654155,1.052779228819006,0.9895004930078916,1.1116284437182287,1.1139801010049277,1.0,1.0953207228405437,1.0795565260466795,1.1301587968394982,1.1903233433313758,1.0915525289445065
2017-02-22,1.2203378629170036,1.2335393014785234,1.0293791104568444,1.1646146299086342,1.3771158382006239,1.2522995715398022,1.1407264559456989,1.2412202332760325,1.3388574581573875,1.258577715246363,1.2667345895543702,1.0974642165366697,1.0840224915579635,1.1354237962115232,1.119071199595865,1.1315116652825457,1.1185505874227353,1.0925185080557265,1.1626923990720655,1.1806337462747363,1.1428291645081685,1.1968160609728198,1.2419284797137282,0.9875179062809354,1.0914653312014357,1.0,1.1968920915907526,1.1738709506143414,1.0,1.093690659097336,1.0866513891427683,1.039254302668779,1.1032137245309905,1.097220835436353,1.0550125570401987,0.9919419127425253,1.1139094977433874,1.1137426505195502,1.0,1.0968477646470858,1.0808818102647866,1.1318842440182169,1.19377332882517,1.09125152777163
2017-02-23,1.2171055273535418,1.231382843078619,1.0216598828275127,1.1628574335973663,1.3770477178186256,1.2541128281939673,1.1383367262355444,1.2398600655425585,1.332086579579767,1.2576014656282692,1.2674817040849549,1.0965283900804104,1.082723833451206,1.1354237962115232,1.119071199595865,1.1315116652825457,1.1225988516712604,1.0955003463386717,1.1626923990720655,1.1806337462747363,1.1396634990652912,1.1968160609728198,1.2419284797137282,0.9875179062809354,1.092506935636185,1.0,1.1968920915907526,1.1738709506143414,1.0,1.096797135530563,1.0898229271640858,1.0430539175563431,1.1062556868118392,1.0990279541021903,1.0577495670659784,0.9953706061572889,1.116586823086989,1.115189053451622,1.0,1.0934468569366538,1.0775465746603115,1.1290718709263083,1.195286645148973,1.0899439416693386
2017-02-24,1.2100434428669238,1.2233391372992184,1.0064373472442882,1.154367968913796,1.3734855768954777,1.2554763965436098,1.1257039669647946,1.2262824928328102,1.3118103179867207,1.2435830891078046,1.2582667871919437,1.0974982395585644,1.0841157957870298,1.133096441959602,1.1167060716870352,1.1294358607692645,1.1225988516712604,1.0955003463386717,1.155136747080587,1.1813114416380925,1.1449810779655745,1.2033707425653033,1.2489663764341534,1.001523495115014,1.0825892162436772,1.0,1.1968920915907526,1.1738709506143414,1.0,1.096797135530563,1.0898229271640858,1.0430539175563431,1.1086859457929648,1.1031840527709034,1.0577495670659784,0.9953706061572889,1.1194340053637983,1.1197613799257709,1.0,1.096441042821807,1.080580388114459,1.1318394528231017,1.1894447360850657,1.0870277385603824
2017-02-27,1.1886136559058664,1.2038236742189947,0.9968965539502901,1.1347296827887046,1.351900028481508,1.2311442290155696,1.0830723091365366,1.1856039990497442,1.281635266537051,1.2027864124638448,1.2154782457080946,1.0957518427726536,1.0824739776607994,1.1362439689215849,1.1198105425473628,1.1329415296050256,1.1225988516712604,1.0958606852304316,1.1579836142952264,1.1798331655442051,1.1449810779655745,1.218418650927882,1.2674986662659011,1.0145061071662926,1.0892029073025975,1.0,1.1968920915907526,1.1738709506143414,1.0,1.096797135530563,1.0898229271640858,1.0430539175563431,1.1086859457929648,1.1031840527709034,1.0577495670659784,1.000413596979756,1.1194340053637983,1.1197613799257709,1.0,1.096441042821807,1.080580388114459,1.1318394528231017,1.1912805941592621,1.090627941071299
2017-02-28,1.190868304760766,1.2039396663468358,0.993537590534501,1.1349428343351748,1.3543537025045722,1.2330403565730839,1.0947078574072104,1.1950588076019881,1.2873507574114087,1.2123399974149438,1.2272271036815294,1.097668801559058,1.0842974341800276,1.1345010062371494,1.1179593721653243,1.1307715986937656,1.1225988516712604,1.0957165587229973,1.1583906429477344,1.1788624592019232,1.1449810779655745,1.218418650927882,1.2674986662659011,1.0145061071662926,1.0895216261967189,1.0,1.1929188898774519,1.1704495691638097,1.0,1.096797135530563,1.0898229271640858,1.0430539175563431,1.1086859457929648,1.1031840527709034,1.0577495670659784,1.000413596979756,1.1194340053637983,1.1197613799257709,1.0,1.0972176784261887,1.081464160484798,1.1330376917747615,1.195097302463819,1.090627941071299
2017-03-01,1.1968681403796917,1.2075803515464563,0.9957196412729776,1.1386500197130556,1.3579777659944157,1.221915837337324,1.1073356251486501,1.2053467925436494,1.2960445290263758,1.2226943482482628,1.237468807393604,1.097668801559058,1.0842974341800276,1.1416064665760484,1.1251634421441312,1.137698156132133,1.1225988516712604,1.0978227120133048,1.1737145803287878,1.182464038892432,1.1449810779655745,1.218418650927882,1.2674986662659011,1.0145061071662926,1.0895216261967189,1.0,1.186831091514024,1.1642107899991427,1.0,1.096797135530563,1.0898229271640858,1.0430539175563431,1.1086859457929648,1.1031840527709034,1.0577495670659784,1.000413596979756,1.1194340053637983,1.1197613799257709,1.0,1.093710313863615,1.077857871396499,1.1296965520406657,1.195097302463819,1.090627941071299
2017-03-02,1.1847292316452929,1.2090347207445145,1.0418166326860439,1.1391990490447468,1.3418116953206027,1.2129969589485172,1.0777817835038883,1.18922209231359,1.3239945950369052,1.2056846139188757,1.204093940585301,1.110020609479996,1.0958382521943548,1.139454143346677,1.122803444218712,1.137698156132133,1.1175430640530164,1.0978227120133048,1.1770831980915377,1.182464038892432,1.1449810779655745,1.218418650927882,1.2674986662659011,1.0145061071662926,1.0909192897491986,1.0,1.1879384255493772,1.1656626643759194,1.0,1.096797135530563,1.0898229271640858,1.0430539175563431,1.1086859457929648,1.1031840527709034,1.0577495670659784,1.000413596979756,1.1194340053637983,1.1197613799257709,1.0,1.096059830624347,1.080002313669472,1.1320102349738788,1.195097302463819,1.095858308328574
2017-03-03,1.193660865609641,1.2121180254490735,1.0485956948039123,1.1424965253364683,1.3511319597916185,1.2189250209700384,1.0951219109892607,1.2006451324180256,1.3239945950369052,1.217324672733059,1.2217959771152975,1.1156208580054763,1.1012127840058348,1.1396912509612873,1.1230940001693872,1.137698156132133,1.1199719724476298,1.0984599588620927,1.1748197395937912,1.1849152832970833,1.1449810779655745,1.218418650927882,1.2674986662659011,1.0145061071662926,1.085024948956351,1.0,1.1877128458679302,1.1652013984937184,1.0,1.1019803475385928,1.0950534752495011,1.0480745128032825,1.116260630502871,1.1088956171062434,1.0627577751358637,1.0052586814291387,1.1268270948484653,1.1252935882990416,1.0,1.0939045576875785,1.0778993244776853,1.129666538011086,1.195097302463819,1.0964097969180657
2017-03-06,1.188491421976504,1.2121180254490735,1.0434219697986138,1.1424965253364683,1.343943611650855,1.2167618155023698,1.0750537639671593,1.2006451324180256,1.3239945950369052,1.217324672733059,1.199912170452074,1.1145536189711214,1.0999557320723043,1.138801051858307,1.1222745749103225,1.137698156132133,1.1193636557165354,1.0967278733653147,1.1777756816495035,1.178797379453837,1.1449810779655745,1.218418650927882,1.2674986662659011,1.0145061071662926,1.0847281699484566,1.0,1.1881794653135092,1.1651353479700863,1.0,1.0998658837317181,1.0930113430129862,1.0463587468395015,1.1145641996556697,1.10595926490998,1.0604742023677611,1.0033723984519407,1.1249567971475765,1.1221859884848173,1.0,1.0990301762059038,1.0830977731164138,1.1351999655003533,1.1918668008924653,1.0964097969180657
2017-03-07,1.1930668299612093,1.2121180254490735,1.0180631935595366,1.1424965253364683,1.3456537182934443,1.2213210895542643,1.0878597554905365,1.2006451324180256,1.3239945950369052,1.217324672733059,1.209773665010319,1.1105626191891858,1.0959035575234166,1.1373936132186169,1.1208887892644301,1.137698156132133,1.1173559231716448,1.094412914982764,1.1779873965107217,1.1756013723248249,1.1449810779655745,1.218418650927882,1.2674986662659011,1.0145061071662926,1.086485557934647,1.0,1.1911403770404705,1.168362351861126,1.0,1.0942610192005717,1.0874302505418243,1.0407588869148292,1.108395471388763,1.0993998896131931,1.0548172793259545,0.9977197156890117,1.1187331938790184,1.115573803843467,1.0,1.0990301762059038,1.0830977731164138,1.1334517991593653,1.1890531321903708,1.0964097969180657
